"","CoreAssociationScore","HealthAssociationScore","StabilityAssociationScore","HAC_Score","HAC_Score_RankScaled","mean_scores","RewardGini","HAC_Score_confirm"
"Ruminococcus_flavefaciens",0,0.290547314887691,0.493565740407852,0.0968491049625639,0.265060240963855,0.261371018431848,0.37054263148084,0.0968491049625639
"Prevotella_timonensis",0,0.562588646041452,0.289958618082986,0.0966528726943288,0.263052208835341,0.284182421374813,0.340108555014568,0.0966528726943288
"Lactobacillus_mucosae",0,0.289682751104922,0.634514141968665,0.0965609170349741,0.261044176706827,0.308065631024529,0.313442680099831,0.0965609170349741
"Porphyromonas_uenonis",0,0.478739076910658,0.289511257862721,0.0965037526209069,0.259036144578313,0.256083444924459,0.376844948525954,0.0965037526209069
"Mycoplasma_spermatophilum",0,0.73460878690642,0.286468373275749,0.0954894577585832,0.257028112449799,0.340359053394056,0.280555069143493,0.0954894577585832
"Helicobacter_pylori",0,0.284501826401082,0.437682562198985,0.0948339421336939,0.255020080321285,0.240728129533356,0.393946242666059,0.0948339421336939
"Bacteroides_stercoris",0,0.535458719299308,0.283258772593738,0.0944195908645795,0.253012048192771,0.272905830631015,0.345978650021004,0.0944195908645795
"Clostridium_scindens",0,0.280955177493895,0.374291602627964,0.0936517258312984,0.251004016064257,0.218415593373953,0.428777654491709,0.0936517258312984
"Alistipes_shahii",0,0.287140723698815,0.278649083578253,0.0928830278594178,0.248995983935743,0.18859660242569,0.492495764317999,0.0928830278594178
"Eubacterium_minutum",0,0.277329720893625,0.746640299127474,0.092443240297875,0.246987951807229,0.341323340007033,0.270837734964067,0.092443240297875
"Eubacterium_ventriosum",0,0.27535942766039,0.612904655884283,0.0917864758867968,0.244979919678715,0.296088027848224,0.309997255052294,0.0917864758867968
"Elizabethkingia_meningoseptica",0,0.274720792718613,0.898674479751519,0.0915735975728712,0.242971887550201,0.391131757490044,0.234124680032411,0.0915735975728712
"Sediminibacterium_salmoneum",0,0.27434259651672,0.752175844526922,0.0914475321722401,0.240963855421687,0.342172813681214,0.267255399949563,0.0914475321722401
"Granulicatella_adiacens",0.720547945205479,0.0417757462008839,0.190402161213507,0.091317884538425,0.238955823293173,0.317575284206624,0.287547202442275,0.091317884538425
"Anaerococcus_octavius",0,0.291735888276725,0.273468804525257,0.0911562681750856,0.236947791164659,0.188401564267327,0.48384029362804,0.0911562681750856
"Veillonella_criceti",0,0.771874533309116,0.271315408845159,0.0904384696150532,0.234939759036145,0.347729980718092,0.260082462341297,0.0904384696150532
"Granulicatella_balaenopterae",0,0.270427438396803,0.36186000559556,0.0901424794656011,0.232931726907631,0.210762481330788,0.427696992825418,0.0901424794656011
"Pseudomonas_aeruginosa",0,0.268716272123671,0.285596122375533,0.0895720907078902,0.230923694779116,0.184770798166401,0.48477406384976,0.0895720907078902
"Ruminofilibacter_xylanolyticum",0,0.455392323061089,0.267169949151034,0.0890566497170113,0.228915662650602,0.240854090737374,0.36975352772446,0.0890566497170113
"Clostridium_symbiosum",0,0.266910254081653,0.548927278330985,0.0889700846938845,0.226907630522088,0.271945844137546,0.327161038169367,0.0889700846938845
"Pseudoflavonifractor_capillosus",0,0.266910254081653,0.478927100523061,0.0889700846938844,0.224899598393574,0.248612451534905,0.357866567601878,0.0889700846938844
"Alistipes_putredinis",0,0.327640612702065,0.263835664818406,0.0879452216061353,0.22289156626506,0.19715875917349,0.446062969633258,0.0879452216061353
"Micrococcus_luteus",0,0.432126495933483,0.2634281467576,0.0878093822525335,0.220883534136546,0.231851547563694,0.378731059487151,0.0878093822525335
"Clostridium_disporicum",0,0.266910254081653,0.259701499546683,0.0865671665155609,0.218875502008032,0.175537251209445,0.4931555320544,0.0865671665155609
"Actinobacillus_succinogenes",0,0.64339771144881,0.255626713418683,0.0852089044728943,0.216867469879518,0.299674808289164,0.284337895999166,0.0852089044728943
"Acinetobacter_calcoaceticus",0,0.432126495933483,0.254755546514361,0.084918515504787,0.214859437751004,0.228960680815948,0.37088689290302,0.084918515504787
"Prevotella_bergensis",0,0.266910254081653,0.253961202127799,0.0846537340425997,0.21285140562249,0.173623818736484,0.48756981996279,0.0846537340425997
"Bilophila_wadsworthia",0,0.396803697200864,0.253344099789575,0.0844480332631918,0.210843373493976,0.216715932330146,0.389671550011114,0.0844480332631918
"Treponema_putidum",0,0.253258662791871,0.357586476279094,0.084419554263957,0.208835341365462,0.203615046356988,0.414603713106488,0.084419554263957
"Veillonella_rodentium",0,0.247181691590483,0.710074939674611,0.0823938971968276,0.206827309236948,0.319085543755031,0.258218834445484,0.0823938971968276
"Ruminococcus_callidus",0,0.246628322334564,0.662790029246493,0.0822094407781882,0.204819277108434,0.303139450527019,0.27119347427484,0.0822094407781882
"Neisseria_lactamica",0,0.432126495933483,0.243795610816392,0.081265203605464,0.20281124497992,0.225307368916625,0.36068595535167,0.081265203605464
"Lactobacillus_vaginalis",0,0.242684305059434,0.366219404047021,0.0808947683531446,0.200803212851406,0.202967903035485,0.398559413302909,0.0808947683531446
"Veillonella_magna",0,0.271581804605356,0.240971138529188,0.0803237128430625,0.198795180722892,0.170850981044848,0.470139020284454,0.0803237128430625
"Porphyromonas_asaccharolytica",0,0.432126495933483,0.237680781040469,0.0792269270134898,0.196787148594378,0.223269092324651,0.354849505538759,0.0792269270134898
"Lactobacillus_helveticus",0,0.237121854251176,0.315300019630139,0.0790406180837252,0.194779116465863,0.184140624627105,0.429240523343434,0.0790406180837252
"Propionibacterium_acidifaciens",0,0.232933341405824,0.507403386024777,0.0776444471352748,0.192771084337349,0.246778909143534,0.314631616635093,0.0776444471352748
"Ruminococcus_gnavus",0,0.230369114649553,0.311209604591259,0.0767897048831844,0.190763052208835,0.180526239746937,0.425365891356451,0.0767897048831844
"Eubacterium_ramulus",0,0.569734011422575,0.229902297913018,0.0766340993043393,0.188755020080321,0.266545436445197,0.287508577623296,0.0766340993043393
"Peptostreptococcus_anaerobius",0,0.64339771144881,0.224379619134942,0.074793206378314,0.186746987951807,0.289259110194584,0.258568196272196,0.074793206378314
"Corynebacterium_argentoratense",0,0.312309236947791,0.223851424289886,0.0746171414299621,0.184738955823293,0.178720220412559,0.417508109925756,0.0746171414299621
"Gardnerella_vaginalis",0,0.299569534419083,0.222990098465837,0.0743300328219456,0.182730923694779,0.174186544294973,0.426726605793801,0.0743300328219456
"Murdochiella_asaccharolytica",0,0.443782365643478,0.222338812863799,0.0741129376212664,0.180722891566265,0.222040392835759,0.33378132994066,0.0741129376212664
"Ruminococcus_albus",0,0.221079897479365,0.829583406437067,0.0736932991597883,0.178714859437751,0.350221101305477,0.210419357614634,0.0736932991597883
"Lactobacillus_frumenti",0,0.219875078202256,0.483624895460799,0.0732916927340855,0.176706827309237,0.234499991221018,0.312544543615813,0.0732916927340855
"Corynebacterium_tuberculostearicum",0,0.243062501261327,0.218969554515088,0.0729898515050292,0.174698795180723,0.154010685258805,0.473927191365811,0.0729898515050292
"Actinomyces_cardiffensis",0,0.218332828802648,0.594944295587047,0.0727776096008826,0.172690763052209,0.271092374796565,0.268460555762577,0.0727776096008826
"Prevotella_disiens",0,0.215880204234022,0.554339301816547,0.0719600680780072,0.170682730923695,0.25673983535019,0.280284000259853,0.0719600680780072
"Bacteroides_uniformis",0,0.215192428003471,0.45701349447871,0.0717308093344905,0.168674698795181,0.224068640827394,0.320128729614363,0.0717308093344905
"Enterococcus_italicus",0,0.439027668462796,0.214757385067969,0.0715857950226563,0.166666666666667,0.217928351176922,0.32848316722472,0.0715857950226563
"Bifidobacterium_breve",0,0.432126495933483,0.214282236717106,0.0714274122390354,0.164658634538153,0.215469577550196,0.331496506611916,0.0714274122390354
"Azospira_oryzae",0,0.432126495933483,0.214247147829985,0.0714157159433285,0.162650602409639,0.215457881254489,0.331460216389,0.0714157159433285
"Staphylococcus_epidermidis",0,0.432126495933483,0.214144105788273,0.0713813685960909,0.160642570281124,0.215423533907252,0.331353623726289,0.0713813685960909
"Bacteroides_ovatus",0,0.287849387499748,0.209628493434575,0.0698761644781917,0.15863453815261,0.165825960311441,0.421382540749084,0.0698761644781917
"Parabacteroides_merdae",0,0.530923896591391,0.206397039166845,0.0687990130556152,0.156626506024096,0.245773645252745,0.27992835840826,0.0687990130556152
"Rothia_terrae",0,0.744534217271094,0.20620413241747,0.0687347108058234,0.154618473895582,0.316912783229521,0.216888413605086,0.0687347108058234
"Coprococcus_eutactus",0,0.675369518274101,0.203680363986418,0.0678934546621395,0.152610441767068,0.293016627420173,0.231705126292315,0.0678934546621395
"Bacteroides_dorei",0,0.203449577203285,0.224338897287899,0.0678165257344285,0.150602409638554,0.142596158163728,0.475584522105862,0.0678165257344285
"Acinetobacter_baumannii",0,0.45333938770156,0.201636064051414,0.0672120213504714,0.14859437751004,0.218325150584325,0.30785285694564,0.0672120213504714
"Lactobacillus_plantarum",0,0.201609150168513,0.247434210165255,0.0672030500561711,0.146586345381526,0.149681120111256,0.448974793923375,0.0672030500561711
"Staphylococcus_aureus",0,0.281751528727977,0.201426402456722,0.0671421341522405,0.144578313253012,0.1610593103949,0.416878316364422,0.0671421341522405
"Stenotrophomonas_maltophilia",0,0.641356985731872,0.199424053436686,0.0664746844788953,0.142570281124498,0.280260346389519,0.237189047024532,0.0664746844788953
"Pseudoramibacter_alactolyticus",0,0.192141127323364,0.285716062153843,0.0640470424411213,0.140562248995984,0.159285729825736,0.402089016456095,0.0640470424411213
"Treponema_parvum",0,0.189473572682691,0.634645695579127,0.0631578575608969,0.13855421686747,0.274706422753939,0.229910378242116,0.0631578575608969
"Gemmiger_formicilis",0,0.599159956408549,0.186710757163291,0.0622369190544305,0.136546184738956,0.261956904523947,0.237584572040708,0.0622369190544305
"Wolinella_succinogenes",0,0.778687715686868,0.186167743123024,0.0620559143743413,0.134538152610442,0.321618486269964,0.192948841635465,0.0620559143743413
"Megamonas_funiformis",0,0.636316320558616,0.18220475313272,0.0607349177109067,0.132530120481928,0.272840357897112,0.222602397163728,0.0607349177109067
"Odoribacter_splanchnicus",0,0.181945672135779,0.246385824661544,0.0606485573785931,0.130522088353414,0.142777165599108,0.424777709545539,0.0606485573785931
"Phascolarctobacterium_faecium",0,0.181343968840185,0.408408168307347,0.060447989613395,0.1285140562249,0.196584045715844,0.307491838380265,0.060447989613395
"Streptococcus_anginosus",0.683561643835616,0.0236135496760913,0.132779062660511,0.0600020540042313,0.126506024096386,0.279984752057406,0.214304720393948,0.0600020540042313
"Parabacteroides_distasonis",0,0.175502714375088,0.567479285923034,0.0585009047916961,0.124497991967871,0.247660666766041,0.236213951757469,0.0585009047916961
"Pyramidobacter_piscolens",0,0.49558545740752,0.175378771487744,0.0584595904959148,0.122489959839357,0.223654742965088,0.261383191435561,0.0584595904959148
"Coprococcus_catus",0,0.173608403463099,0.299332562184065,0.0578694678210329,0.120481927710843,0.157646988549055,0.367082608768171,0.0578694678210329
"Fusobacterium_canifelinum",0,0.170956388367541,0.1995353275867,0.0569854627891802,0.118473895582329,0.123497238651413,0.461431068511814,0.0569854627891802
"Roseburia_inulinivorans",0,0.421341647999031,0.168746037501486,0.0562486791671621,0.116465863453815,0.196695895166839,0.285967732674093,0.0562486791671621
"Bacteroides_caccae",0,0.165991907327804,0.264550308088026,0.0553306357759346,0.114457831325301,0.143514071805277,0.385541536658569,0.0553306357759346
"Actinomyces_radicidentis",0,0.164343807390365,0.570318554170083,0.0547812691301219,0.112449799196787,0.244887453853483,0.223699778278138,0.0547812691301219
"Corynebacterium_kroppenstedtii",0,0.164343807390365,0.570457526736686,0.0547812691301218,0.110441767068273,0.244933778042351,0.223657470063806,0.0547812691301218
"Bacteroides_plebeius",0,0.164268935036629,0.440872300803943,0.0547563116788764,0.108433734939759,0.201713745280191,0.271455530225851,0.0547563116788764
"Necropsobacter_rosorum",0,0.432126495933483,0.161723788620603,0.0539079295402009,0.106425702811245,0.197950094851362,0.272330910377586,0.0539079295402009
"Parasutterella_excrementihominis",0,0.159150572137797,0.410570114048081,0.0530501907125992,0.104417670682731,0.189906895395293,0.279348417561009,0.0530501907125992
"Rhodococcus_erythropolis",0,0.614823716978467,0.159123388424905,0.0530411294749684,0.102409638554217,0.257982368467791,0.205599823701094,0.0530411294749684
"Clostridium_bartlettii",0,0.15400587273718,0.405260818854917,0.0513352909123933,0.100401606425703,0.186422230530699,0.275371079759394,0.0513352909123933
"Paludibacter_propionicigenes",0,0.647011362031039,0.151511000817124,0.0505036669390415,0.0983935742971888,0.266174120949388,0.189739208150309,0.0505036669390415
"Streptococcus_intermedius",0,0.497912050210894,0.149477745036684,0.0498259150122279,0.0963855421686747,0.215796598415859,0.230892958359839,0.0498259150122279
"Lactobacillus_oris",0,0.149270448628686,0.56034587214942,0.0497568162095619,0.0943775100401606,0.236538773592702,0.210353742237789,0.0497568162095619
"Dorea_formicigenerans",0,0.325623095396662,0.146927570996552,0.0489758569988508,0.0923694779116466,0.157516888797738,0.310924481639165,0.0489758569988508
"Bacteroides_fragilis",0,0.146405521583823,0.249636500797988,0.0488018405279409,0.0903614457831325,0.132014007460603,0.369671684593809,0.0488018405279409
"Pseudomonas_stutzeri",0,0.215351254263284,0.145473030307708,0.0484910101025693,0.0883534136546185,0.120274761523664,0.403168623976267,0.0484910101025693
"Clostridium_ramosum",0,0.268212851405623,0.144478529442625,0.0481595098142084,0.0863453815261044,0.137563793616083,0.35008855563124,0.0481595098142084
"Fusobacterium_necrophorum",0,0.143520413311538,0.343118966568222,0.0478401377705126,0.0843373493975904,0.162213126626587,0.294921494735997,0.0478401377705126
"Actinomyces_timonensis",0,0.143042017315493,0.570713387728951,0.0476806724384978,0.0823293172690763,0.237918468348148,0.200407613454901,0.0476806724384978
"Dolosigranulum_pigrum",0,0.267687433149684,0.141478736576776,0.0471595788589253,0.0803212851405622,0.136388723242153,0.345773299565208,0.0471595788589253
"Roseburia_intestinalis",0,0.188844019293253,0.140956282056529,0.0469854273521763,0.0783132530120482,0.109933433783261,0.427398887992623,0.0469854273521763
"Achromobacter_xylosoxidans",0,0.266910254081653,0.140032215146862,0.0466774050489539,0.0763052208835341,0.135647489742838,0.34410813747785,0.0466774050489539
"Fusicatenibacter_saccharivorans",0,0.24577475732074,0.139065563704042,0.0463551879013474,0.0742971887550201,0.128280107008261,0.361359130284809,0.0463551879013474
"Alistipes_finegoldii",0,0.138526770398176,0.302767261909669,0.0461755901327252,0.072289156626506,0.147098010769282,0.313910364193504,0.0461755901327252
"Prevotella_multisaccharivorax",0,0.137223365825109,0.176604279149249,0.0457411219417032,0.070281124497992,0.104609214991453,0.437257099629708,0.0457411219417032
"Lactobacillus_gasseri",0,0.157788238380658,0.136143889061398,0.0453812963537994,0.0682730923694779,0.0979773758140188,0.463181382199319,0.0453812963537994
"Akkermansia_muciniphila",0,0.133710217755444,0.673064678216958,0.0445700725851481,0.0662650602409639,0.268924965324134,0.16573423196849,0.0445700725851481
"Streptococcus_troglodytae",0,0.432126495933483,0.133670194354658,0.0445567314515526,0.0642570281124498,0.188598896762713,0.236251283630847,0.0445567314515526
"Barnesiella_intestinihominis",0,0.428092268571775,0.130550481348308,0.0435168271161027,0.0622489959839357,0.186214249973361,0.23369225031021,0.0435168271161027
"Clostridium_lactatifermentans",0,0.127991160622389,0.324453965350683,0.042663720207463,0.0602409638554217,0.150815041991024,0.282887699026747,0.042663720207463
"Lactobacillus_reuteri",0,0.133704466105629,0.127849139117037,0.0426163797056791,0.0582329317269076,0.0871845350742219,0.488806640643308,0.0426163797056791
"Turicibacter_sanguinis",0,0.816302092793284,0.127841626374805,0.0426138754582685,0.0562248995983936,0.31471457305603,0.135404836974873,0.0426138754582685
"Intestinimonas_butyriciproducens",0,0.31585195051563,0.118538812820578,0.0395129376068595,0.0542168674698795,0.14479692111207,0.272885205730841,0.0395129376068595
"Acidithiobacillus_thiooxidans",0,0.69674688704567,0.117172152472078,0.0390573841573595,0.0522088353413655,0.271306346505916,0.143960451572067,0.0390573841573595
"Actinomyces_viscosus",0,0.116718027890456,0.568939868286608,0.0389060092968188,0.0502008032128514,0.228552632059021,0.17022778931188,0.0389060092968188
"Lactobacillus_animata",0,0.113942200964663,0.152140613778595,0.0379807336548876,0.0481927710843374,0.0886942715810858,0.428220819426483,0.0379807336548876
"Finegoldia_magna",0,0.112701963633428,0.251152512963543,0.0375673212111427,0.0461847389558233,0.121284825532324,0.309744611877523,0.0375673212111427
"Lactobacillus_crispatus",0,0.112695102016105,0.489973173503459,0.0375650340053683,0.0441767068273092,0.200889425173188,0.186993586013715,0.0375650340053683
"Agrobacterium_tumefaciens",0,0.432126495933483,0.107157327613443,0.0357191092044811,0.0421686746987952,0.179761274515642,0.198703026003373,0.0357191092044811
"Acinetobacter_junii",0,0.680479405057416,0.0915311559827576,0.0305103853275859,0.0401606425702811,0.257336853680058,0.118562051611616,0.0305103853275859
"Streptococcus_equinus",0,0.266910254081653,0.0882987958391811,0.0294329319463937,0.0381526104417671,0.118403016640278,0.248582618767344,0.0294329319463937
"Enterococcus_faecalis",0,0.243062501261327,0.086690713871964,0.028896904623988,0.036144578313253,0.109917738377764,0.262895735033008,0.028896904623988
"Blautia_faecis",0,0.229179027668463,0.0827642262162475,0.0275880754054159,0.034136546184739,0.103981084628237,0.265318211519445,0.0275880754054159
"Bacillus_subtilis",0,0.614823716978467,0.0825689448701922,0.0275229816233975,0.0321285140562249,0.23246422061622,0.118396635621771,0.0275229816233975
"Lactobacillus_casei",0,0.164343807390365,0.0760944284532473,0.0253648094844158,0.0301204819277108,0.0801460786145376,0.316482227488731,0.0253648094844158
"Saccharofermentans_acetigenes",0,0.376776149825432,0.0758031676019618,0.0252677225339873,0.0281124497991968,0.150859772475798,0.167491453283485,0.0252677225339873
"Actinomyces_israelii",0,0.0717164133922625,0.560981535831387,0.0239054711307542,0.0261044176706827,0.210899316407883,0.113350159393218,0.0239054711307542
"Alloscardovia_omnicolens",0,0.0702288551189683,0.603364483132432,0.0234096183729895,0.0240963855421687,0.224531112750467,0.104260020298416,0.0234096183729895
"Moraxella_osloensis",0,0.614823716978467,0.0670812411231321,0.0223604137077107,0.0220883534136546,0.227301652700533,0.0983733001588436,0.0223604137077107
"Atopobium_minutum",0,0.219875078202256,0.0574168063227293,0.0191389354409098,0.0200803212851406,0.0924306281749952,0.207062700089788,0.0191389354409098
"Howardella_ureilytica",0,0.05607202680067,0.322994943866731,0.0186906756002234,0.0180722891566265,0.126355656889134,0.147921162062596,0.0186906756002234
"Lactobacillus_salivarius",0,0.0502365239853888,0.415415769534192,0.0167455079951296,0.0160642570281124,0.155217431173194,0.107884197467775,0.0167455079951296
"Lactobacillus_rhamnosus",0,0.225892212064338,0.0444223462770513,0.0148074487590171,0.0140562248995984,0.090104852780463,0.16433575220521,0.0148074487590171
"Bifidobacterium_dentium",0,0.0391647999031301,0.640732907506566,0.0130549333010434,0.0120481927710843,0.226632569136565,0.0576039593549184,0.0130549333010434
"Prevotella_bivia",0,0.0341570301305725,0.152676584890853,0.0113856767101909,0.0100401606425703,0.0622778716738085,0.182820581439028,0.0113856767101909
"Lactobacillus_johnsonii",0,0.0800320881516014,0.0322706134830181,0.0107568711610061,0.00803212851405622,0.0374342338782065,0.287353848245002,0.0107568711610061
"Bryobacter_aggregatus",0,0.432126495933483,0.0291382061727356,0.00971273539091191,0.00602409638554217,0.153754900702073,0.0631702491859564,0.00971273539091191
"Ruminococcus_obeum",0,0.489856107848479,0.026894705672817,0.00896490189093905,0.00401606425702811,0.172250271173765,0.0520457926123976,0.00896490189093905
"Lactobacillus_fermentum",0,0.00612449799196787,0.198635959848403,0.00204149933065599,0.00200803212851406,0.0682534859467904,0.0299105503892874,0.00204149933065599
"Gemmatimonas_aurantiaca",0,0.609427660390305,0.0004491747340849,0.000149724911361688,0,0.203292278374797,0.000736500729681677,0.000149724911361688
