"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Propionigenium_maris",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_meyeri",0,0.0577142857142857,0,0,0.0288571428571429,0
"Bergeyella_zoohelcum",0,0.895945474372955,0,0,0.447972737186478,0
"Eubacterium_nodatum",0,0.515125408942203,0,0,0.257562704471101,0
"Neisseria_pharyngis",0,0.515125408942203,0,0,0.257562704471101,0
"Anaeroglobus_geminatus",0,0.515125408942203,0,0,0.257562704471101,0
"Olsenella_uli",0,0.515125408942203,0,0,0.257562704471101,0
"Treponema_refringens",0,0.515125408942203,0,0,0.257562704471101,0
"Treponema_pedis",0,0.515125408942203,0,0,0.257562704471101,0
"Campylobacter_curvus",0,0.895945474372955,0,0,0.447972737186478,0
"Prevotella_bivia",0,0.515125408942203,0,0,0.257562704471101,0
"Schwartzia_succinivorans",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_hyovaginalis",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_gerencseriae",0,0.283887313704108,0,0,0.141943656852054,0
"Selenomonas_noxia",0,0.515125408942203,0,0,0.257562704471101,0
"Bifidobacterium_dentium",0,0.515125408942203,0,0,0.257562704471101,0
"Porphyromonas_gingivalis",0,0.0211832061068702,0,0,0.0105916030534351,0
"Streptococcus_sobrinus",0,0.515125408942203,0,0,0.257562704471101,0
"Streptococcus_agalactiae",0,0.515125408942203,0,0,0.257562704471101,0
"Bacteroides_intestinalis",0,0.515125408942203,0,0,0.257562704471101,0
"Helicobacter_pylori",0,0.283887313704108,0,0,0.141943656852054,0
"Soonwooa_buanensis",0,0.515125408942203,0,0,0.257562704471101,0
"Slackia_exigua",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_viscosus",0,0.118897491821156,0,0,0.059448745910578,0
"Streptococcus_sinensis",0,0.118897491821156,0,0,0.059448745910578,0
"Cardiobacterium_valvarum",0,0.515125408942203,0,0,0.257562704471101,0
"Corynebacterium_argentoratense",0,0.515125408942203,0,0,0.257562704471101,0
"Howardella_ureilytica",0,0.515125408942203,0,0,0.257562704471101,0
"Parascardovia_denticolens",0,0.515125408942203,0,0,0.257562704471101,0
"Streptobacillus_moniliformis",0,0.515125408942203,0,0,0.257562704471101,0
"Prevotella_oralis",0,0.515125408942203,0,0,0.257562704471101,0
"Pseudomonas_aeruginosa",0,0.515125408942203,0,0,0.257562704471101,0
"Treponema_amylovorum",0,0.198553980370774,0,0,0.0992769901853871,0
"Shuttleworthia_satelles",0,0.515125408942203,0,0,0.257562704471101,0
"Treponema_lecithinolyticum",0,0.515125408942203,0,0,0.257562704471101,0
"Neisseria_macacae",0,0.515125408942203,0,0,0.257562704471101,0
"Selenomonas_flueggei",0,0.118897491821156,0,0,0.059448745910578,0
"Lactobacillus_reuteri",0,0.515125408942203,0,0,0.257562704471101,0
"Mycoplasma_salivarium",0,0.515125408942203,0,0,0.257562704471101,0
"Mobiluncus_curtisii",0,0.515125408942203,0,0,0.257562704471101,0
"Simonsiella_muelleri",0,0.515125408942203,0,0,0.257562704471101,0
"Capnocytophaga_ochracea",0,0.515125408942203,0,0,0.257562704471101,0
"Bulleidia_extructa",0,0.515125408942203,0,0,0.257562704471101,0
"Haemophilus_parahaemolyticus",0,0.515125408942203,0,0,0.257562704471101,0
"Lactobacillus_salivarius",0,0.515125408942203,0,0,0.257562704471101,0
"Capnocytophaga_haemolytica",0,0.515125408942203,0,0,0.257562704471101,0
"Clostridium_aminobutyricum",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_cardiffensis",0,0.515125408942203,0,0,0.257562704471101,0
"Mobiluncus_mulieris",0,0.515125408942203,0,0,0.257562704471101,0
"Escherichia_coli",0,0.725411123227917,0,0,0.362705561613959,0
"Leptotrichia_goodfellowii",0,0.515125408942203,0,0,0.257562704471101,0
"Selenomonas_bovis",0,0.515125408942203,0,0,0.257562704471101,0
"Lactobacillus_fermentum",0,0.515125408942203,0,0,0.257562704471101,0
"Eggerthia_catenaformis",0,0.515125408942203,0,0,0.257562704471101,0
"Granulicatella_elegans",0,0.118897491821156,0,0,0.059448745910578,0
"Cryptobacterium_curtum",0,0.515125408942203,0,0,0.257562704471101,0
"Lactococcus_lactis",0,0.118897491821156,0,0,0.059448745910578,0
"Phocaeicola_abscessus",0,0.515125408942203,0,0,0.257562704471101,0
"Campylobacter_rectus",0,0.515125408942203,0,0,0.257562704471101,0
"Streptococcus_constellatus",0,0.515125408942203,0,0,0.257562704471101,0
"Scardovia_wiggsiae",0,0.515125408942203,0,0,0.257562704471101,0
"Prevotella_saccharolytica",0,0.515125408942203,0,0,0.257562704471101,0
"Prevotella_buccae",0,0.515125408942203,0,0,0.257562704471101,0
"Alloscardovia_omnicolens",0,0.515125408942203,0,0,0.257562704471101,0
"Mogibacterium_timidum",0,0.515125408942203,0,0,0.257562704471101,0
"Streptococcus_mutans",0,0.515125408942203,0,0,0.257562704471101,0
"Streptococcus_anginosus",0,0.515125408942203,0,0,0.257562704471101,0
"Dialister_micraerophilus",0,0.515125408942203,0,0,0.257562704471101,0
