"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Treponema_medium",0.591639871382637,0.199827954671379,0.199827954671379,0.404984423676012,0.395733913027008,0.504955345229008
"Eubacterium_infirmum",0.591639871382637,0.199827954671379,0.199827954671379,0.404984423676012,0.395733913027008,0.504955345229008
"Oribacterium_sinus",0.736334405144695,0.192104718218488,0.192104718218488,0.389408099688474,0.464219561681591,0.413822971015283
"Prevotella_intermedia",0.382636655948553,0.183914853336907,0.183914853336907,0.383177570093458,0.28327575464273,0.64924318556264
"Bulleidia_extructa",0.382636655948553,0.164891677909256,0.164891677909256,0.376947040498442,0.273764166928905,0.602312858395664
"Prevotella_denticola",0.591639871382637,0.164891677909256,0.164891677909256,0.370716510903427,0.378265774645946,0.43591487509964
"Dialister_invisus",0.591639871382637,0.0994146560427113,0.0994146560427113,0.364485981308411,0.345527263712674,0.287718702641596
"Treponema_maltophilum",0.382636655948553,0.0896215041597441,0.0896215041597441,0.358255451713396,0.236129080054149,0.379544544615988
"Fusobacterium_nucleatum",0.990353697749196,0.0807664983044597,0.0807664983044597,0.35202492211838,0.535560098026828,0.150807535143169
"Porphyromonas_endodontalis",0.842443729903537,0.0807664983044597,0.0807664983044597,0.345794392523364,0.461605114103998,0.174968811732582
"Eubacterium_brachy",0.922829581993569,0.0807664983044597,0.0807664983044597,0.336448598130841,0.501798040149014,0.160954192408713
"Parvimonas_micra",0.922829581993569,0.0807664983044597,0.0807664983044597,0.336448598130841,0.501798040149014,0.160954192408713
"Treponema_vincentii",0.382636655948553,0.0807664983044597,0.0807664983044596,0.327102803738318,0.231701577126506,0.348579838368394
"Mogibacterium_timidum",0.382636655948553,0.0428388865433898,0.0428388865433898,0.320872274143302,0.212737771245971,0.201369443199904
"Porphyromonas_gingivalis",0.382636655948553,0.0366151825560846,0.0366151825560846,0.314641744548287,0.209625919252319,0.174669156785007
"Tannerella_forsythia",0.736334405144695,0.0366151825560846,0.0366151825560846,0.308411214953271,0.38647479385039,0.0947414505129638
"Prevotella_oris",0.842443729903537,0.0361475603398735,0.0361475603398736,0.302180685358255,0.439295645121705,0.0822852690239144
