,Axis1,Axis2,Axis3,CS,HS,SS,sHACK,cluster,cx,cy,cluster_factor,High_sHACK,Module2
Streptococcus_cristatus,2.95631959264963,-2.33541396445304,-0.74944512788566,0.621917808219178,0.504608181469597,0.276328098478126,0.642570281124498,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Treponema_succinifaciens,7.41920300508254,1.72260312643773,4.46432738800383,0.423287671232877,0.313230308167343,0.723068196732184,0.640562248995984,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Propionibacterium_acnes,-7.13146820674147,-0.311522926943858,-0.798403432759215,0.423287671232877,0.698030211297451,0.313212199579676,0.63855421686747,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Porphyromonas_somerae,-5.36387575818218,-9.55625029507263,-5.15866766132792,0.645205479452055,0.196074549454098,0.668372809065334,0.636546184738956,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Veillonella_atypica,-3.74495238114163,13.2624154788391,-24.5363168710289,0.947945205479452,0.0915222699844604,0.842033325300461,0.634538152610442,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Morococcus_cerebrosus,0.896915411943805,-8.16028541045079,0.926814306283144,0.423287671232877,0.773745030372747,0.299227106266761,0.632530120481928,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Dialister_pneumosintes,25.5227285380126,9.62484763951131,8.06659704901415,0.720547945205479,0.31713355936308,0.380146010522824,0.630522088353414,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Prevotella_intermedia,21.0567782823689,-1.05509224655141,10.6866438865758,0.741095890410959,0.140135113317592,0.720737616996419,0.6285140562249,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Bacillus_pumilus,-6.32399429689382,-6.63207408283297,-4.84579089330958,0.591780821917808,0.668691247401667,0.20232758039837,0.626506024096386,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Lactococcus_lactis,-5.20148089657872,1.21407864716149,-2.76845294446962,0.423287671232877,0.777893079857117,0.282005434349579,0.624497991967871,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacillus_cereus,-8.62329273400841,-2.04577554521439,-2.62347791078108,0.423287671232877,0.639985772234667,0.276675064675804,0.622489959839357,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Treponema_maltophilum,25.8942396564197,7.22109173351075,12.097966528558,0.66027397260274,0.466934269742286,0.252003633182758,0.620481927710843,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Selenomonas_artemidis,13.4197859052894,5.51157823898934,-2.47717125365838,0.741095890410959,0.170283949869831,0.626393449068243,0.618473895582329,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Veillonella_caviae,-3.62367171685226,1.76679112721649,-9.97583543314729,0.552054794520548,0.908580351556982,0.205356929614582,0.616465863453815,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Schwartzia_succinivorans,17.1670729717637,9.71759264676959,5.63487706959141,0.671232876712329,0.22211156182519,0.508542883834074,0.614457831325301,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Veillonella_dispar,-0.807245448956543,14.4088902010079,-22.0160613054341,0.980821917808219,0.177238804464088,0.59439898877657,0.612449799196787,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Actinomyces_naeslundii,12.1904202567479,1.27295524656344,-0.686833138032841,0.731506849315068,0.626423886500777,0.158711961556199,0.610441767068273,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Prevotella_marshii,20.3369281736467,5.6101650594116,7.93280093024816,0.423287671232877,0.255919456721358,0.609407056484288,0.608433734939759,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Pseudomonas_putida,-7.91104969917807,0.884317298218792,-1.13413697578207,0.423287671232877,0.332706605315735,0.300831187463739,0.606425702811245,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Acinetobacter_lwoffii,-8.10385471901977,-1.93922253092086,-3.97001663198587,0.423287671232877,0.281751528727977,0.35953908726713,0.604417670682731,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Kingella_potus,7.16051998977061,-8.3826603174661,4.49867645631296,0.423287671232877,0.835152166454764,0.248081578005443,0.602409638554217,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Neisseria_sicca,7.56906885825562,-11.603625397555,5.41848303245631,0.505479452054794,0.811615103630603,0.189783952474685,0.600401606425703,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Bulleidia_extructa,16.316098401667,7.11991293936136,3.49797773619706,0.505479452054794,0.20745040463361,0.459357196250483,0.598393574297189,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Bifidobacterium_longum,-10.660968120489,9.67719140751117,-3.7112546860124,0.423287671232877,0.241849609493249,0.386770514156823,0.596385542168675,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Rothia_dentocariosa,7.14262544219565,4.46721079945907,-3.48771762736077,0.887671232876712,0.512043147464229,0.176748609529591,0.594377510040161,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Prevotella_scopos,3.93303185683221,-4.83717730331216,-8.00833288675823,0,0.858949466206535,0.919036794660782,0.592369477911647,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Moryella_indoligenes,2.18951242045058,1.58224990841472,-11.8065700092348,0,0.855840043591451,0.855653891186718,0.590361445783133,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Simonsiella_muelleri,6.38279376898619,-13.4774088505608,3.93082636054952,0,0.869310508365119,0.830453410867604,0.588353413654618,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Cryptobacterium_curtum,10.1140219763007,17.4323741858667,-6.87501865362793,0.423287671232877,0.194174890516841,0.444352738672469,0.586345381526104,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Streptococcus_suis,-3.94460615676764,4.14808438097066,-11.2805851510811,0.591780821917808,0.246262537587536,0.304762548779526,0.58433734939759,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Anaerostipes_hadrus,-18.1572860827144,2.402951170506,8.03723148480939,0.505479452054794,0.147711852434865,0.470057825375381,0.582329317269076,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Treponema_refringens,6.49096008545752,-13.3526814230116,1.94906706058403,0,0.756075053984783,0.800501113462093,0.580321285140562,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Streptococcus_sp_A12,-6.34967933707075,-7.65937946216867,-6.40024287136775,0,0.743716776654356,0.813636058859257,0.578313253012048,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Terrahaemophilus_aromaticivorans,-5.20094930575241,-4.87221438074132,-4.35861317408492,0.505479452054794,0.271581804605356,0.231606417828247,0.576305220883534,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mobiluncus_mulieris,0.820531030248557,-3.11588943623595,-8.16670526389007,0,0.728544227159896,0.757312929497302,0.57429718875502,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_oralis,4.22904449736345,-9.36803306281471,3.19859640201627,0.836986301369863,0.470075175072148,0.124882601138353,0.572289156626506,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Selenomonas_flueggei,12.7232716571771,12.489671250525,-8.92283253228901,0.591780821917808,0.0638824645314928,0.778428625115811,0.570281124497992,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Prevotella_oris,23.9240781881759,10.970496473565,2.81854010226811,0.887671232876712,0.135013824140784,0.439947150752307,0.568273092369478,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Megasphaera_elsdenii,-10.1803974405164,3.79584281677822,1.0782889369274,0.423287671232877,0.350813000746705,0.173084753129383,0.566265060240964,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Butyrivibrio_hungatei,0.802129015117103,-0.0122380257714363,-15.6555871985541,0,0.682146071724082,0.814690076872081,0.56425702811245,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_paludivivens,6.97637092904404,1.81712865841226,3.93122129228266,0,0.680596859801013,0.778283103321928,0.562248995983936,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Streptococcus_pneumoniae,8.19567470731322,-11.4390211157991,1.40062010532249,0.757534246575343,0.104546830538233,0.468409619186266,0.560240963855422,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Prevotella_oralis,19.6078315411493,9.63216217265229,4.42684929490231,0.591780821917808,0.269938245444088,0.202998483783397,0.558232931726908,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Eubacterium_saphenum,18.9539839710675,5.84646853975099,10.039829808938,0.621917808219178,0.0907080583641097,0.487577028283341,0.556224899598394,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Odoribacter_denticanis,4.24393971912353,1.23453510455652,2.56260526496668,0,0.778687715686868,0.664680641703659,0.55421686746988,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Escherichia_coli,-15.8776007538801,2.8774593225949,6.33402278429114,0.423287671232877,0.444386591592501,0.117058811544597,0.552208835341365,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Campylobacter_mucosalis,-3.13451627676901,-0.337256364169175,-11.2181380425132,0,0.655081330346512,0.691586959565181,0.550200803212851,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Haemophilus_haemoglobinophilus,0.39985318078381,-10.2570958426443,-1.40636540637914,0,0.975387176848096,0.648200698004524,0.548192771084337,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Riemerella_anatipestifer,-4.3619365917594,-7.82957310158553,-2.6437578990122,0,0.641959395370426,0.783048836412202,0.546184738955823,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_corporis,-1.02394171017556,2.08056940033466,3.12223606118092,0,0.639080240560231,0.882223453619958,0.544176706827309,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Neisseria_perflava,-5.34075369064406,-8.02257697120639,-4.96166938265395,0,0.801078484793445,0.636701623099597,0.542168674698795,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_fusca,11.8089063120006,5.73606280276393,-2.58442751224027,0,0.922543742810438,0.635826066216945,0.540160642570281,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Eubacterium_rectale,-19.4521540207316,3.02047646384965,10.0901888412551,0.505479452054794,0.147711852434865,0.337643975625982,0.538152610441767,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Streptococcus_gordonii,8.77243888391431,7.22635152731484,-7.34847283513397,0.797260273972603,0.321693911323687,0.155068519860901,0.536144578313253,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Mycoplasma_orale,1.61675180774277,-8.79779172436412,-1.90363929582417,0,0.69674688704567,0.626256605323045,0.534136546184739,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Bacteroides_thetaiotaomicron,-16.9960356159535,0.712530370294512,4.3473491726718,0.423287671232877,0.0995707452927287,0.577336949043383,0.532128514056225,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Natranaerovirga_hydrolytica,-1.07748301074124,-1.97891255027548,-1.13994235780492,0,0.621082420132792,0.626448594985018,0.529116465863454,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ottowia_pentelensis,-3.36363980046692,-5.77606090168367,-3.71021528233293,0,0.621082420132792,0.819240934389426,0.529116465863454,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Sporanaerobacter_acetigenes,-0.74472649954914,-1.20505159248902,-0.98230885053353,0,0.621082420132792,0.864530014311152,0.526104417670683,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Phocaeicola_abscessus,18.2254011710679,10.2551123704696,9.34108232645568,0.552054794520548,0.044688906379286,0.52681794165018,0.524096385542169,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Tannerella_sp_oral_taxon_HOT_286,-3.6753408337215,-6.86252263058212,-7.07177714677971,0,0.611338015378095,0.81000848336605,0.522088353413655,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Veillonella_ratti,-6.01418061354181,-2.75899022271343,-2.77309274571936,0,0.677467356864645,0.603188367090089,0.520080321285141,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Clostridium_aminobutyricum,1.15066400299183,-6.54282685360726,4.02864369896016,0,0.909718270065185,0.602030320043748,0.518072289156627,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_uberis,-6.12353994123714,-1.30606235051135,-7.83262508412334,0,0.620679703739581,0.600306248998027,0.516064257028112,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_coprocola,-13.6679710486703,-2.07411207669599,4.65632968493566,0.423287671232877,0.104193860870618,0.384377154120281,0.514056224899598,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Desulfobulbus_rhabdoformis,4.68503603097613,4.06912134745674,3.61676050733833,0,0.642707412564832,0.592564939291405,0.512048192771084,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Moraxella_bovoculi,-0.542177277793492,-9.48572050984009,0.973851011581421,0,0.621082420132792,0.590633519565168,0.51004016064257,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Selenomonas_bovis,4.29550804312085,8.13381036221504,-7.01366688381902,0,0.586958083590644,0.605269215086643,0.508032128514056,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Neisseria_dentiae,3.76888010494593,-7.30588015255151,0.818771747439033,0,0.684093459264192,0.575136584886987,0.506024096385542,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Collinsella_aerofaciens,-19.4604606008059,3.46179185950899,9.57814079240355,0.505479452054794,0.719468325563561,0.0344788053636663,0.504016064257028,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Bacteroides_heparinolyticus,7.48741078408175,3.46824263595181,5.71161692526961,0,0.570862949284575,0.621367117910828,0.502008032128514,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Atopobium_vaginae,-1.02690533262825,5.23932598748055,-0.597379675714202,0,0.710697967750399,0.569271183825612,0.5,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Haemophilus_parasuis,-2.08473348349772,-8.16865594109887,-0.855554903494748,0,0.618705172448588,0.568812022775421,0.497991967871486,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ornatilinea_apprima,-2.06485105480019,0.28334988125827,-0.313831640352988,0,0.563333938770156,0.685245501815415,0.495983935742972,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_constellatus,13.9850716806471,9.76106486671433,3.34358202644578,0.505479452054794,0.0279227462614276,0.510807722557038,0.493975903614458,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Campylobacter_curvus,8.92695362650581,4.32349653615941,0.8735546475595,0,0.760863252002987,0.560516490446324,0.491967871485944,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Streptococcus_sobrinus,1.03867766991389,9.09754453115503,-5.1333414619197,0,0.666076365764566,0.560346976041113,0.48995983935743,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Actinomyces_oris,8.27520529672907,7.10600381092373,-0.632432421741621,0.645205479452055,0.225887166757482,0.167204178279079,0.487951807228916,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Clostridium_ultunense,2.58988606866717,0.337530532202674,1.30511079875433,0,0.548086012391274,0.838221600557352,0.485943775100402,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Barnesiella_viscericola,-3.37864091374284,-2.30984036811994,-2.29691194932019,0,0.618705172448588,0.546116904466385,0.483935742971888,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Sutterella_wadsworthensis,-15.6205896595679,0.654133285333367,4.4279928518215,0,0.792983189037557,0.543421870836625,0.481927710843373,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Fusobacterium_russii,4.3490687024485,-6.65364138762344,3.96165757793679,0,0.769282355552865,0.533272908502924,0.479919678714859,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Streptococcus_agalactiae,-7.38366306394842,1.3678402009963,-2.46536843730982,0.423287671232877,0.153949466206535,0.217149482895655,0.477911646586345,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Alysiella_crassa,-0.541750888855904,-4.88763467695986,-2.34646664470237,0,0.762018627272911,0.522901766593215,0.475903614457831,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Desulfomicrobium_orale,5.77135556506706,0.736375819741076,2.71874872732367,0,0.944049766906823,0.51946144654995,0.473895582329317,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_falsenii,-4.53257270048148,-3.22333777341474,-4.23952110457561,0,0.557924360759621,0.514481009374686,0.471887550200803,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Gemella_cuniculi,-2.90819137634534,-5.37685771502736,-1.80278829282288,0,0.513122136788359,0.621259069806176,0.469879518072289,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Eubacterium_hallii,-19.5365350992493,2.91181721928311,8.72840225990153,0.423287671232877,0.129115456802083,0.254523229604502,0.467871485943775,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Ruminococcus_bromii,-18.9046463128496,3.16136747166125,9.64887980984974,0.552054794520548,0.0595791205021089,0.388527097753742,0.465863453815261,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Bergeriella_denitrificans,2.79869111779003,-1.43498219349549,-1.5036036624799,0,0.501942745857803,0.558423364123715,0.463855421686747,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Blautia_luti,-20.0404124510387,3.93379447338573,9.38063001055176,0.423287671232877,0.465112913967427,0.037966240459768,0.461847389558233,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Actinomyces_suimastitidis,-7.01792968194455,-2.73426805418584,-8.73119128193903,0,0.557924360759621,0.49794235605075,0.459839357429719,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mannheimia_granulomatis,1.74483996403208,-7.67337041213748,2.907982645177,0,0.749585578494884,0.491152145707961,0.457831325301205,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Chryseobacterium_kwangjuense,-2.65906594900513,-6.93272069630025,-2.17037432102246,0,0.608792859881738,0.490220173811663,0.455823293172691,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_pyogenes,-8.48358011437252,-6.08419529269762,-4.95846343016536,0,0.791961413493169,0.478114413562957,0.453815261044177,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bradyrhizobium_elkanii,-7.85003749677384,-2.15296738495542,-3.31529099295429,0,0.465330366692902,0.585875870173517,0.451807228915663,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Moraxella_lacunata,-1.22785126941218,-8.68821349413256,-0.170065801547753,0,0.7443349276503,0.464515410110887,0.449799196787149,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Paraprevotella_clara,-6.82397204302182,-3.95992367205565,0.919446270863454,0,0.463954006982705,0.59551854401234,0.447791164658635,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Corynebacterium_jeikeium,-1.84575138800035,0.00234123252511146,-1.50149800356369,0,0.459335331274848,0.662594918714884,0.44578313253012,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Veillonella_montpellierensis,-0.15193690792375,-2.09790879633913,0.715150750925223,0,0.645824100421788,0.457279723968678,0.443775100401606,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Haemophilus_quentini,-3.88642960806921,-8.48985431966543,-4.54568617692232,0,0.457024177110452,0.77757958607014,0.441767068273092,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Leptotrichia_amnionii,-0.317182921902467,-0.241471416602613,-1.16139372703328,0,0.621082420132792,0.456714748515403,0.439759036144578,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mobiluncus_curtisii,-0.186670775541611,-3.08899723050638,-8.11627873017433,0,0.455813505277391,0.552430665647988,0.437751004016064,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Roseburia_faecis,-17.6836208108136,3.22816929160925,7.84159475765324,0,0.448475106455975,0.457929560825282,0.43574297188755,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Campylobacter_lanienae,-4.84647193702051,-3.83408693896101,-8.3623436605743,0,0.447955742568263,0.777286925888628,0.433734939759036,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Coprococcus_comes,-17.1622455786199,1.9558218473024,5.80379497919938,0,0.73865270125729,0.447236744787085,0.431726907630522,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Selenomonas_ruminantium,0.759869638830057,8.99207869496803,-6.53874815279109,0,0.596874936933664,0.445854347554825,0.429718875502008,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Eubacterium_coprostanoligenes,-19.0516591912777,3.63413377482914,9.57903905853602,0,0.437982179976186,0.444321495509356,0.427710843373494,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Prevotella_amnii,-2.68797675024918,-3.72635153356818,-2.12181962634562,0,0.845387479566507,0.434693729289918,0.42570281124498,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Alkaliphilus_crotonatoxidans,-3.57213437775809,-2.98971277076871,-4.20580326475392,0,0.432632842929507,0.855653492143433,0.423694779116466,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_sp_oral_taxon_473,-4.01330017862841,-8.0479962573934,-5.22042309192053,0,0.432126495933483,0.721889232363613,0.421686746987952,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Conchiformibius_steedae,-2.3460813921038,-5.07406610909562,-0.212012801781818,0,0.432126495933483,0.509427087703853,0.417670682730924,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinomyces_funkei,-4.78767043396995,-4.58830322333257,-7.63215245655006,0,0.432126495933483,0.723243573315597,0.417670682730924,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Kingella_kingae,-1.50106438759256,-6.12753816696606,-1.46590969477078,0,0.432126495933483,0.661402762243662,0.417670682730924,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_vestibularis,-3.91145033371915,1.04399325776299,-8.85193096663213,0,0.432126495933483,0.450870198453856,0.410642570281124,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mycoplasma_feliminutum,0.184770727185138,-1.31128955264992,-0.865997648019638,0,0.432126495933483,0.797004221299094,0.410642570281124,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mogibacterium_neglectum,-3.68521515193829,-2.81511200135571,-9.30430760424982,0,0.432126495933483,0.749402778476397,0.410642570281124,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_albensis,-3.84468753561973,-2.91415311919168,-4.71545295296275,0,0.432126495933483,0.549453102879845,0.410642570281124,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinomyces_howellii,-3.83507329573964,0.672815458112411,-6.38640510266662,0,0.432126495933483,0.508088855070611,0.402610441767068,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Propionigenium_maris,-5.90589007344541,-2.16567431247307,-8.40307786724037,0,0.432126495933483,0.830405252932592,0.402610441767068,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mycoplasma_hyosynoviae,0.677403500175954,1.15145101906657,0.153608644484986,0,0.432126495933483,0.450828009989356,0.402610441767068,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Gemella_bergeri,-3.50327784419653,-2.11464128001653,-4.11483083472898,0,0.432126495933483,0.528491056802496,0.402610441767068,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinobacillus_minor,-3.67290084585887,-6.68111060592471,-2.19753688450163,0,0.432126495933483,0.46099703117192,0.397590361445783,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Eubacterium_eligens,-19.2453781150509,2.32752841829643,8.82634557050974,0,0.654773263909911,0.431348651256245,0.395582329317269,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Neisseria_cinerea,-3.44208722644257,-8.37897768191664,-2.15127410128616,0,0.589656414603136,0.430164287172084,0.393574297188755,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Enterococcus_faecium,-9.92150207682933,-1.78396775751898,-0.884660642283095,0,0.432126495933483,0.427885153486725,0.391566265060241,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Vagococcus_lutrae,-4.25247805168112,-4.62126750644659,-4.11114782974675,0,0.426266472926883,0.431673114409752,0.389558232931727,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Aggregatibacter_actinomycetemcomitans,7.70395888408535,-5.0504322624656,2.55548019714302,0,0.823794777098343,0.421512332839395,0.387550200803213,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Bacteroides_eggerthii,-13.5949886567225,-0.516904241213854,1.96672598330783,0,0.432126495933483,0.418560010625891,0.385542168674699,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Butyrivibrio_proteoclasticus,-1.45810740641281,-0.271815840953462,-9.40636208487435,0,0.621082420132792,0.411989026051916,0.383534136546185,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Mannheimia_haemolytica,-5.38388144402174,-5.66721621872065,-3.55553566158296,0,0.432126495933483,0.408245689451013,0.381526104417671,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Phascolarctobacterium_succinatutens,-14.4761530704133,0.816824242067303,4.45516583735675,0,0.402218017799843,0.41185933662416,0.379518072289157,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Scardovia_inopinata,-0.21812957206059,8.58977584962421,-4.52979497529155,0,0.438250993925451,0.398788703927594,0.377510040160643,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Actinobaculum_schaalii,-4.45749046239032,-2.51548363562206,-4.54068676506883,0,0.432126495933483,0.398614464675028,0.375502008032129,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Desulfovibrio_fairfieldensis,5.72584030725979,5.61715188313248,8.80705645857181,0,0.397704082662308,0.500247589379844,0.373493975903614,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Neisseria_pharyngis,0.348586914857753,-9.52710510078151,0.765746521459417,0,0.717707917095518,0.391413397480018,0.3714859437751,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Flavonifractor_plautii,-18.1251738602512,3.12703109890317,8.31443592422859,0,0.544083974087304,0.388958650317869,0.369477911646586,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Clostridium_hylemonae,-14.0553895399921,1.0338292204552,4.70478943132428,0,0.388090654073581,0.568147314359373,0.367469879518072,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Gemella_palaticanis,-1.03627819386295,-7.33777687486984,-2.02225659328895,0,0.385718249883958,0.644244890467249,0.365461847389558,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_mitis,5.22685092854304,-14.2105389856985,5.58556337077363,0.865753424657534,0.201589069847228,0.0899641554904185,0.363453815261044,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Neisseria_macacae,1.28243872839466,-7.0984573278696,1.27753925492728,0,0.621082420132792,0.381289681321726,0.36144578313253,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Peptoniphilus_lacrimalis,-1.40104187406788,3.105410631098,-3.53086398773682,0,0.449066719137858,0.379013252453882,0.359437751004016,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ruminococcus_torques,-19.1374133005296,2.49404777763378,9.37225585717352,0,0.448475106455975,0.375678403500786,0.357429718875502,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
