"","Axis1","Axis2","Axis3","HAC","cluster","cx","cy","cluster_factor","High_HAC","Module2"
"Fusobacterium_canifelinum",-5.22626824105124,-1.11434005123688,3.29086695082136,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Haemophilus_pittmaniae",-12.2374262712984,2.31807237124361,1.61008488746017,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Veillonella_denticariosi",-5.66623748624555,4.79252594024766,-0.441083897109851,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Prevotella_multiformis",9.1734562337496,9.92903021050937,0.219636636653242,0.342629482071713,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Moryella_indoligenes",5.04723934401787,3.89917522237699,-3.79629141559203,0.342629482071713,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Vagococcus_lutrae",-7.53758678778477,-0.618206211882355,-2.99276763144394,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Anaerococcus_octavius",-6.1854184223106,6.16594062222472,3.60038048401484,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Bifidobacterium_longum",-3.97511247465501,8.13872528968778,-1.52224770432863,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Necropsobacter_rosorum",-6.60370750027473,-4.90880375347789,3.03943759963867,0.342629482071713,2,-2.40353493278898,-9.14158256026044,"2",FALSE,TRUE
"Actinomyces_sp_oral_taxon_180",-5.69205664347263,2.6988682194679,-1.87338978168128,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Actinomyces_denticolens",-4.36433325544302,0.0835466594480744,-1.23077948478936,0.298804780876494,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Streptococcus_troglodytae",-4.38423296165327,3.51912085310793,-6.29989455232044,0.294820717131474,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Treponema_pedis",1.09273756646149,4.82996297723291,6.98479216255442,0.290836653386454,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Veillonella_montpellierensis",-7.59239307680023,3.9042918102936,1.49565785177726,0.258964143426295,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Bergeyella_zoohelcum",-5.21052659383754,-3.83556656314913,2.41110590723109,0.258964143426295,2,-2.40353493278898,-9.14158256026044,"2",FALSE,TRUE
"Lactobacillus_johnsonii",-6.73354569849801,5.78113651179808,1.89059940011139,0.258964143426295,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
